region;regionCounty;regionMetro;regionCity;timePeriodEndDateTime;dataValue;regionState;Dist
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-03-31T00:00:00.000Z;   37326;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-04-30T00:00:00.000Z;   39738;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-05-31T00:00:00.000Z;   40916;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-06-30T00:00:00.000Z;   38147;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-07-31T00:00:00.000Z;   38705;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-08-31T00:00:00.000Z;   38550;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-09-30T00:00:00.000Z;   37474;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-10-31T00:00:00.000Z;   39830;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-11-30T00:00:00.000Z;   39445;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2018-12-31T00:00:00.000Z;   38649;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-01-31T00:00:00.000Z;   38744;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-02-28T00:00:00.000Z;   38902;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-03-31T00:00:00.000Z;   39115;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-04-30T00:00:00.000Z;   38494;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-05-31T00:00:00.000Z;   40084;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-06-30T00:00:00.000Z;   41254;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-07-31T00:00:00.000Z;   43126;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-08-31T00:00:00.000Z;   42147;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-09-30T00:00:00.000Z;   44612;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-10-31T00:00:00.000Z;   43377;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-11-30T00:00:00.000Z;   43930;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2019-12-31T00:00:00.000Z;   45912;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-01-31T00:00:00.000Z;   46785;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-02-29T00:00:00.000Z;   46818;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-03-31T00:00:00.000Z;   47585;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-04-30T00:00:00.000Z;   47786;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-05-31T00:00:00.000Z;   46693;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-06-30T00:00:00.000Z;   48606;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-07-31T00:00:00.000Z;   49539;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-08-31T00:00:00.000Z;   52585;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-09-30T00:00:00.000Z;   52345;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-10-31T00:00:00.000Z;   54642;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-11-30T00:00:00.000Z;   55801;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2020-12-31T00:00:00.000Z;   56699;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-01-31T00:00:00.000Z;   58728;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-02-28T00:00:00.000Z;   58580;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-03-31T00:00:00.000Z;   58562;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-04-30T00:00:00.000Z;   61001;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-05-31T00:00:00.000Z;   64070;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-06-30T00:00:00.000Z;   64466;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-07-31T00:00:00.000Z;   66999;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-08-31T00:00:00.000Z;   68041;KY;5 miles
40212;Jefferson County;Louisville/Jefferson County;Louisville;2021-09-30T00:00:00.000Z;   68123;KY;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-01-31T00:00:00.000Z;  283918;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-02-28T00:00:00.000Z;  287885;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-03-31T00:00:00.000Z;  289788;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-04-30T00:00:00.000Z;  300433;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-05-31T00:00:00.000Z;  299719;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-06-30T00:00:00.000Z;  306226;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-07-31T00:00:00.000Z;  309691;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-08-31T00:00:00.000Z;  311900;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-09-30T00:00:00.000Z;  314921;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-10-31T00:00:00.000Z;  313045;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-11-30T00:00:00.000Z;  317236;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-12-31T00:00:00.000Z;  313451;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-01-31T00:00:00.000Z;  312534;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-02-28T00:00:00.000Z;  314631;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-03-31T00:00:00.000Z;  315085;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-04-30T00:00:00.000Z;  322218;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-05-31T00:00:00.000Z;  322160;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-06-30T00:00:00.000Z;  322193;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-07-31T00:00:00.000Z;  314525;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-08-31T00:00:00.000Z;  314613;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-09-30T00:00:00.000Z;  316435;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-10-31T00:00:00.000Z;  320145;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-11-30T00:00:00.000Z;  320906;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-12-31T00:00:00.000Z;  322454;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-01-31T00:00:00.000Z;  317484;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-02-29T00:00:00.000Z;  332568;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-03-31T00:00:00.000Z;  331192;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-04-30T00:00:00.000Z;  333903;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-05-31T00:00:00.000Z;  338266;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-06-30T00:00:00.000Z;  342120;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-07-31T00:00:00.000Z;  333682;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-08-31T00:00:00.000Z;  337350;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-09-30T00:00:00.000Z;  338437;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-10-31T00:00:00.000Z;  338548;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-11-30T00:00:00.000Z;  337376;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-12-31T00:00:00.000Z;  336558;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-01-31T00:00:00.000Z;  345651;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-02-28T00:00:00.000Z;  348748;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-03-31T00:00:00.000Z;  355661;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-04-30T00:00:00.000Z;  354341;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-05-31T00:00:00.000Z;  376338;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-06-30T00:00:00.000Z;  379217;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-07-31T00:00:00.000Z;  389136;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-08-31T00:00:00.000Z;  385106;MN;5 miles
55418;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-09-30T00:00:00.000Z;  376700;MN;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-01-31T00:00:00.000Z;   64205;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-02-28T00:00:00.000Z;   67118;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-03-31T00:00:00.000Z;   65759;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-04-30T00:00:00.000Z;   65548;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-05-31T00:00:00.000Z;   65605;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-06-30T00:00:00.000Z;   67091;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-07-31T00:00:00.000Z;   68744;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-08-31T00:00:00.000Z;   68422;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-09-30T00:00:00.000Z;   67223;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-10-31T00:00:00.000Z;   65492;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-11-30T00:00:00.000Z;   63718;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2018-12-31T00:00:00.000Z;   63078;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-01-31T00:00:00.000Z;   63423;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-02-28T00:00:00.000Z;   64365;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-03-31T00:00:00.000Z;   64900;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-04-30T00:00:00.000Z;   64787;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-05-31T00:00:00.000Z;   65971;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-06-30T00:00:00.000Z;   64458;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-07-31T00:00:00.000Z;   62259;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-08-31T00:00:00.000Z;   61306;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-09-30T00:00:00.000Z;   62365;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-10-31T00:00:00.000Z;   63239;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-11-30T00:00:00.000Z;   62760;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2019-12-31T00:00:00.000Z;   63393;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-01-31T00:00:00.000Z;   64835;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-02-29T00:00:00.000Z;   67338;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-03-31T00:00:00.000Z;   69265;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-04-30T00:00:00.000Z;   71275;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-05-31T00:00:00.000Z;   70535;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-06-30T00:00:00.000Z;   70719;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-07-31T00:00:00.000Z;   73492;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-08-31T00:00:00.000Z;   75784;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-09-30T00:00:00.000Z;   76857;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-10-31T00:00:00.000Z;   79878;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-11-30T00:00:00.000Z;   78460;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2020-12-31T00:00:00.000Z;   78204;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-01-31T00:00:00.000Z;   79154;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-02-28T00:00:00.000Z;   80123;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-03-31T00:00:00.000Z;   82470;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-04-30T00:00:00.000Z;   84976;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-05-31T00:00:00.000Z;   88433;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-06-30T00:00:00.000Z;   89668;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-07-31T00:00:00.000Z;   90597;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-08-31T00:00:00.000Z;   94866;KY;5 miles
40208;Jefferson County;Louisville/Jefferson County;Louisville;2021-09-30T00:00:00.000Z;   96853;KY;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-01-31T00:00:00.000Z;  116296;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-02-28T00:00:00.000Z;  118503;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-03-31T00:00:00.000Z;  116802;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-04-30T00:00:00.000Z;  121358;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-05-31T00:00:00.000Z;  120785;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-06-30T00:00:00.000Z;  121809;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-07-31T00:00:00.000Z;  120567;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-08-31T00:00:00.000Z;  123329;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-09-30T00:00:00.000Z;  121019;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-10-31T00:00:00.000Z;  120897;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-11-30T00:00:00.000Z;  119367;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2018-12-31T00:00:00.000Z;  118763;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-01-31T00:00:00.000Z;  120013;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-02-28T00:00:00.000Z;  120926;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-03-31T00:00:00.000Z;  122332;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-04-30T00:00:00.000Z;  124242;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-05-31T00:00:00.000Z;  121647;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-06-30T00:00:00.000Z;  121258;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-07-31T00:00:00.000Z;  123806;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-08-31T00:00:00.000Z;  122942;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-09-30T00:00:00.000Z;  121802;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-10-31T00:00:00.000Z;  121328;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-11-30T00:00:00.000Z;  119264;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2019-12-31T00:00:00.000Z;  119319;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-01-31T00:00:00.000Z;  116893;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-02-29T00:00:00.000Z;  118855;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-03-31T00:00:00.000Z;  115291;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-04-30T00:00:00.000Z;  119495;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-05-31T00:00:00.000Z;  119473;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-06-30T00:00:00.000Z;  121943;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-07-31T00:00:00.000Z;  118390;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-08-31T00:00:00.000Z;  118170;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-09-30T00:00:00.000Z;  116791;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-10-31T00:00:00.000Z;  114571;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-11-30T00:00:00.000Z;  115007;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2020-12-31T00:00:00.000Z;  114723;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-01-31T00:00:00.000Z;  116795;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-02-28T00:00:00.000Z;  115495;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-03-31T00:00:00.000Z;  120900;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-04-30T00:00:00.000Z;  120769;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-05-31T00:00:00.000Z;  127441;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-06-30T00:00:00.000Z;  124907;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-07-31T00:00:00.000Z;  125937;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-08-31T00:00:00.000Z;  119278;MN;5 miles
55415;Hennepin County;Minneapolis-St. Paul-Bloomington;Minneapolis;2021-09-30T00:00:00.000Z;  119110;MN;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-01-31T00:00:00.000Z;   77143;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-02-28T00:00:00.000Z;   79498;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-03-31T00:00:00.000Z;   81348;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-04-30T00:00:00.000Z;   79952;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-05-31T00:00:00.000Z;   80992;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-06-30T00:00:00.000Z;   84017;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-07-31T00:00:00.000Z;   87599;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-08-31T00:00:00.000Z;   83566;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-09-30T00:00:00.000Z;   83485;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-10-31T00:00:00.000Z;   82145;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-11-30T00:00:00.000Z;   85387;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2018-12-31T00:00:00.000Z;   87809;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-01-31T00:00:00.000Z;   87983;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-02-28T00:00:00.000Z;   89024;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-03-31T00:00:00.000Z;   85343;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-04-30T00:00:00.000Z;   83786;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-05-31T00:00:00.000Z;   85604;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-06-30T00:00:00.000Z;   84190;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-07-31T00:00:00.000Z;   83077;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-08-31T00:00:00.000Z;   88044;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-09-30T00:00:00.000Z;   90122;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-10-31T00:00:00.000Z;   89109;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-11-30T00:00:00.000Z;   87950;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2019-12-31T00:00:00.000Z;   90206;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-01-31T00:00:00.000Z;   94617;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-02-29T00:00:00.000Z;   95332;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-03-31T00:00:00.000Z;   97134;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-04-30T00:00:00.000Z;   98432;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-05-31T00:00:00.000Z;  104892;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-06-30T00:00:00.000Z;  105658;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-07-31T00:00:00.000Z;  108042;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-08-31T00:00:00.000Z;  113050;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-09-30T00:00:00.000Z;  116979;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-10-31T00:00:00.000Z;  118324;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-11-30T00:00:00.000Z;  117867;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2020-12-31T00:00:00.000Z;  115484;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-01-31T00:00:00.000Z;  121385;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-02-28T00:00:00.000Z;  126955;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-03-31T00:00:00.000Z;  123571;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-04-30T00:00:00.000Z;  127156;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-05-31T00:00:00.000Z;  126222;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-06-30T00:00:00.000Z;  130268;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-07-31T00:00:00.000Z;  130132;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-08-31T00:00:00.000Z;  132200;KY;5 miles
40209;Jefferson County;Louisville/Jefferson County;Louisville;2021-09-30T00:00:00.000Z;  136508;KY;5 miles
27606;Wake County;Raleigh;Raleigh;2018-01-31T00:00:00.000Z;  214180;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-02-28T00:00:00.000Z;  214570;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-03-31T00:00:00.000Z;  217343;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-04-30T00:00:00.000Z;  219136;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-05-31T00:00:00.000Z;  222788;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-06-30T00:00:00.000Z;  222326;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-07-31T00:00:00.000Z;  223822;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-08-31T00:00:00.000Z;  226821;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-09-30T00:00:00.000Z;  227226;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-10-31T00:00:00.000Z;  226740;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-11-30T00:00:00.000Z;  229410;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2018-12-31T00:00:00.000Z;  230378;NC;5 miles
27606;Wake County;Raleigh;Raleigh;2019-01-31T00:00:00.000Z;  232290;NC;5 miles
